ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-09-24,24.71700083564329,17.273584645455085,32.62109172914017,24.71700083564329,24.71700083564329,0.19150297980092057,0.19150297980092057,0.19150297980092057,-0.30328524800218254,-0.30328524800218254,-0.30328524800218254,0.4947882278031031,0.4947882278031031,0.4947882278031031,0.0,0.0,0.0,24.90850381544421
2015-09-25,24.72157484662567,18.901664948370108,34.76469877245431,24.72157484662567,24.72157484662567,2.22954794319953,2.22954794319953,2.22954794319953,1.7503313120223014,1.7503313120223014,1.7503313120223014,0.479216631177229,0.479216631177229,0.479216631177229,0.0,0.0,0.0,26.951122789825202
2015-09-26,24.726148857608052,20.956635590699168,36.444340979232805,24.726148857608052,24.726148857608052,3.898132892950817,3.898132892950817,3.898132892950817,3.428324699872979,3.428324699872979,3.428324699872979,0.46980819307783755,0.46980819307783755,0.46980819307783755,0.0,0.0,0.0,28.62428175055887
2015-09-27,24.73072286859043,22.01718431925899,37.21558904960676,24.73072286859043,24.73072286859043,4.971245366977555,4.971245366977555,4.971245366977555,4.506004019544262,4.506004019544262,4.506004019544262,0.46524134743329193,0.46524134743329193,0.46524134743329193,0.0,0.0,0.0,29.701968235567985
2015-09-28,24.73529687957281,11.6108381742511,27.653834742257818,24.73529687957281,24.73529687957281,-4.791143967600502,-4.791143967600502,-4.791143967600502,-5.255168164749442,-5.255168164749442,-5.255168164749442,0.46402419714893967,0.46402419714893967,0.46402419714893967,0.0,0.0,0.0,19.94415291197231
2015-09-29,24.73987089055519,15.151305337740423,30.81382565979466,24.73987089055519,24.73987089055519,-1.5477154500082844,-1.5477154500082844,-1.5477154500082844,-2.0122537273573897,-2.0122537273573897,-2.0122537273573897,0.4645382773491054,0.4645382773491054,0.4645382773491054,0.0,0.0,0.0,23.192155440546905
2015-09-30,24.744444901537573,15.161986072428773,30.810959977801193,24.744444901537573,24.744444901537573,-1.648865473745302,-1.648865473745302,-1.648865473745302,-2.1139528913220755,-2.1139528913220755,-2.1139528913220755,0.4650874175767739,0.4650874175767739,0.4650874175767739,0.0,0.0,0.0,23.09557942779227
2015-10-01,24.74901891251995,17.5450719544296,32.55259154094093,24.74901891251995,24.74901891251995,0.16066514405467133,0.16066514405467133,0.16066514405467133,-0.30328524800544554,-0.30328524800544554,-0.30328524800544554,0.4639503920601169,0.4639503920601169,0.4639503920601169,0.0,0.0,0.0,24.909684056574623
2015-10-02,24.75359292350233,19.68352994655011,35.21147713443757,24.75359292350233,24.75359292350233,2.2097672179559216,2.2097672179559216,2.2097672179559216,1.75033131202823,1.75033131202823,1.75033131202823,0.45943590592769173,0.45943590592769173,0.45943590592769173,0.0,0.0,0.0,26.963360141458253
2015-10-03,24.75816693448471,20.46314672326805,36.27584883869692,24.75816693448471,24.75816693448471,3.878263062037467,3.878263062037467,3.878263062037467,3.428324699857516,3.428324699857516,3.428324699857516,0.4499383621799514,0.4499383621799514,0.4499383621799514,0.0,0.0,0.0,28.636429996522175
2015-10-04,24.76274094546709,22.168492380679716,37.23903253635283,24.76274094546709,24.76274094546709,4.939996812547676,4.939996812547676,4.939996812547676,4.5060040195581825,4.5060040195581825,4.5060040195581825,0.4339927929894936,0.4339927929894936,0.4339927929894936,0.0,0.0,0.0,29.702737758014766
2015-10-05,24.76731495644947,11.856873983098684,27.38190973565092,24.76731495644947,24.76731495644947,-4.8448408426182485,-4.8448408426182485,-4.8448408426182485,-5.2551681647532735,-5.2551681647532735,-5.2551681647532735,0.4103273221350255,0.4103273221350255,0.4103273221350255,0.0,0.0,0.0,19.92247411383122
2015-10-06,24.77188896743185,15.378596167036683,31.092221519978565,24.77188896743185,24.77188896743185,-1.63434217293489,-1.63434217293489,-1.63434217293489,-2.0122537273571597,-2.0122537273571597,-2.0122537273571597,0.37791155442226954,0.37791155442226954,0.37791155442226954,0.0,0.0,0.0,23.13754679449696
2015-10-07,24.77646297841423,14.9685542062133,31.086157298392873,24.77646297841423,24.77646297841423,-1.777953528354031,-1.777953528354031,-1.777953528354031,-2.113952891330113,-2.113952891330113,-2.113952891330113,0.33599936297608224,0.33599936297608224,0.33599936297608224,0.0,0.0,0.0,22.998509450060197
2015-10-08,24.781036989396608,16.81663548200332,32.307064320048816,24.781036989396608,24.781036989396608,-0.019120582898967238,-0.019120582898967238,-0.019120582898967238,-0.30328524799428247,-0.30328524799428247,-0.30328524799428247,0.28416466509531524,0.28416466509531524,0.28416466509531524,0.0,0.0,0.0,24.76191640649764
2015-10-09,24.785610995060363,19.172796518874044,34.55827204519854,24.785610995060363,24.785610995060363,1.972660251546019,1.972660251546019,1.972660251546019,1.750331312026588,1.750331312026588,1.750331312026588,0.2223289395194308,0.2223289395194308,0.2223289395194308,0.0,0.0,0.0,26.758271246606384
2015-10-10,24.790185000724115,20.599381556652148,35.65523517750128,24.790185000724115,24.790185000724115,3.5791041386442055,3.5791041386442055,3.5791041386442055,3.428324699867111,3.428324699867111,3.428324699867111,0.1507794387770951,0.1507794387770951,0.1507794387770951,0.0,0.0,0.0,28.36928913936832
2015-10-11,24.794759006387867,22.05203781082493,37.175857223095186,24.794759006387867,24.794759006387867,4.576181304478306,4.576181304478306,4.576181304478306,4.506004019549855,4.506004019549855,4.506004019549855,0.07017728492845043,0.07017728492845043,0.07017728492845043,0.0,0.0,0.0,29.370940310866175
2015-10-12,24.799333012051623,12.675281212290958,26.632878755221586,24.799333012051623,24.799333012051623,-5.273613265123726,-5.273613265123726,-5.273613265123726,-5.255168164756074,-5.255168164756074,-5.255168164756074,-0.01844510036765172,-0.01844510036765172,-0.01844510036765172,0.0,0.0,0.0,19.525719746927898
2015-10-13,24.803907017715378,14.55572752623459,30.23032326748355,24.803907017715378,24.803907017715378,-2.1259512240754863,-2.1259512240754863,-2.1259512240754863,-2.012253727362107,-2.012253727362107,-2.012253727362107,-0.11369749671337975,-0.11369749671337975,-0.11369749671337975,0.0,0.0,0.0,22.677955793639892
2015-10-14,24.80848102337913,14.213688906104656,29.95002124683077,24.80848102337913,24.80848102337913,-2.3278091757379613,-2.3278091757379613,-2.3278091757379613,-2.1139528913175436,-2.1139528913175436,-2.1139528913175436,-0.21385628442041815,-0.21385628442041815,-0.21385628442041815,0.0,0.0,0.0,22.48067184764117
2015-10-15,24.813055029042882,16.38906599833096,32.118337005990895,24.813055029042882,24.813055029042882,-0.6201846548669739,-0.6201846548669739,-0.6201846548669739,-0.3032852480120293,-0.3032852480120293,-0.3032852480120293,-0.3168994068549446,-0.3168994068549446,-0.3168994068549446,0.0,0.0,0.0,24.192870374175907
2015-10-16,24.817629034706638,18.293136401309738,33.9441892114008,24.817629034706638,24.817629034706638,1.3297800529019128,1.3297800529019128,1.3297800529019128,1.7503313120185502,1.7503313120185502,1.7503313120185502,-0.4205512591166373,-0.4205512591166373,-0.4205512591166373,0.0,0.0,0.0,26.14740908760855
2015-10-17,24.82220304037039,20.386618175392982,35.45071874891984,24.82220304037039,24.82220304037039,2.9059881234063454,2.9059881234063454,2.9059881234063454,3.428324699865964,3.428324699865964,3.428324699865964,-0.5223365764596185,-0.5223365764596185,-0.5223365764596185,0.0,0.0,0.0,27.728191163776735
2015-10-18,24.82677704603414,21.261391932217524,36.838317613869215,24.82677704603414,24.82677704603414,3.886361894680451,3.886361894680451,3.886361894680451,4.506004019541527,4.506004019541527,4.506004019541527,-0.6196421248610765,-0.6196421248610765,-0.6196421248610765,0.0,0.0,0.0,28.713138940714593
2015-10-19,24.831351051697897,11.456328687461285,26.960550662291247,24.831351051697897,24.831351051697897,-5.9649529167214554,-5.9649529167214554,-5.9649529167214554,-5.255168164759907,-5.255168164759907,-5.255168164759907,-0.7097847519615489,-0.7097847519615489,-0.7097847519615489,0.0,0.0,0.0,18.866398134976443
2015-10-20,24.835925057361653,14.143690737520917,29.9141444903172,24.835925057361653,24.835925057361653,-2.8023378738216134,-2.8023378738216134,-2.8023378738216134,-2.012253727367055,-2.012253727367055,-2.012253727367055,-0.7900841464545588,-0.7900841464545588,-0.7900841464545588,0.0,0.0,0.0,22.03358718354004
2015-10-21,24.8404990630254,13.839575328725822,29.337071972485905,24.8404990630254,24.8404990630254,-2.971891375534422,-2.971891375534422,-2.971891375534422,-2.1139528913255816,-2.1139528913255816,-2.1139528913255816,-0.8579384842088409,-0.8579384842088409,-0.8579384842088409,0.0,0.0,0.0,21.86860768749098
2015-10-22,24.845073068689157,15.940780046792097,31.294336554606915,24.845073068689157,24.845073068689157,-1.2141862634168383,-1.2141862634168383,-1.2141862634168383,-0.3032852480008662,-0.3032852480008662,-0.3032852480008662,-0.9109010154159722,-0.9109010154159722,-0.9109010154159722,0.0,0.0,0.0,23.63088680527232
2015-10-23,24.849647074352912,17.773502083245493,33.27731072851818,24.849647074352912,24.849647074352912,0.8035757390518936,0.8035757390518936,0.8035757390518936,1.750331312030874,1.750331312030874,1.750331312030874,-0.9467555729789806,-0.9467555729789806,-0.9467555729789806,0.0,0.0,0.0,25.653222813404806
2015-10-24,24.854221080016664,19.172679700988375,35.34904913955561,24.854221080016664,24.854221080016664,2.4647357387221183,2.4647357387221183,2.4647357387221183,3.4283246998755583,3.4283246998755583,3.4283246998755583,-0.9635889611534394,-0.9635889611534394,-0.9635889611534394,0.0,0.0,0.0,27.318956818738783
2015-10-25,24.858795085680416,20.273421516118418,35.607193573567656,24.858795085680416,24.858795085680416,3.5461458029545443,3.5461458029545443,3.5461458029545443,4.506004019555449,4.506004019555449,4.506004019555449,-0.9598582166009038,-0.9598582166009038,-0.9598582166009038,0.0,0.0,0.0,28.40494088863496
2015-10-26,24.863369091344172,11.148126104966362,26.830566392684318,24.863369091344172,24.863369091344172,-6.189618986300416,-6.189618986300416,-6.189618986300416,-5.255168164753315,-5.255168164753315,-5.255168164753315,-0.9344508215470997,-0.9344508215470997,-0.9344508215470997,0.0,0.0,0.0,18.673750105043755
2015-10-27,24.867943097007924,14.644261599643155,30.016399492142725,24.867943097007924,24.867943097007924,-2.8989898166182093,-2.8989898166182093,-2.8989898166182093,-2.012253727366825,-2.012253727366825,-2.012253727366825,-0.8867360892513841,-0.8867360892513841,-0.8867360892513841,0.0,0.0,0.0,21.968953280389716
2015-10-28,24.872517102671676,13.691735018763044,29.7552594598649,24.872517102671676,24.872517102671676,-2.9305590238596,-2.9305590238596,-2.9305590238596,-2.1139528913215906,-2.1139528913215906,-2.1139528913215906,-0.8166061325380096,-0.8166061325380096,-0.8166061325380096,0.0,0.0,0.0,21.941958078812075
2015-10-29,24.87709110833543,15.828750174511706,31.847427990032806,24.87709110833543,24.87709110833543,-1.0277903104893151,-1.0277903104893151,-1.0277903104893151,-0.303285247989703,-0.303285247989703,-0.303285247989703,-0.7245050624996119,-0.7245050624996119,-0.7245050624996119,0.0,0.0,0.0,23.849300797846116
2015-10-30,24.881665113999183,18.235730069296707,34.04116192938816,24.881665113999183,24.881665113999183,1.1388859710381556,1.1388859710381556,1.1388859710381556,1.7503313120152666,1.7503313120152666,1.7503313120152666,-0.6114453409771109,-0.6114453409771109,-0.6114453409771109,0.0,0.0,0.0,26.02055108503734
2015-10-31,24.88623911966294,20.33705483670961,35.16263682692611,24.88623911966294,24.88623911966294,2.949314179485859,2.949314179485859,2.949314179485859,3.4283246998708354,3.4283246998708354,3.4283246998708354,-0.47901052038497716,-0.47901052038497716,-0.47901052038497716,0.0,0.0,0.0,27.8355532991488
2015-11-01,24.89081312532669,21.17395621514553,37.06039740270298,24.89081312532669,24.89081312532669,4.1766600794765,4.1766600794765,4.1766600794765,4.506004019547121,4.506004019547121,4.506004019547121,-0.32934394007061996,-0.32934394007061996,-0.32934394007061996,0.0,0.0,0.0,29.067473204803193
2015-11-02,24.895387130990446,11.716273483401967,27.385241709204895,24.895387130990446,24.895387130990446,-5.42029146592241,-5.42029146592241,-5.42029146592241,-5.255168164757149,-5.255168164757149,-5.255168164757149,-0.16512330116526047,-0.16512330116526047,-0.16512330116526047,0.0,0.0,0.0,19.475095665068036
2015-11-03,24.8999611366542,15.331497693275582,30.603229098540233,24.8999611366542,24.8999611366542,-2.001775130075213,-2.001775130075213,-2.001775130075213,-2.012253727366595,-2.012253727366595,-2.012253727366595,0.010478597291381838,0.010478597291381838,0.010478597291381838,0.0,0.0,0.0,22.898186006578985
2015-11-04,24.90453514231795,15.288927397821752,30.914429730521842,24.90453514231795,24.90453514231795,-1.9201065725556448,-1.9201065725556448,-1.9201065725556448,-2.1139528913296286,-2.1139528913296286,-2.1139528913296286,0.1938463187739836,0.1938463187739836,0.1938463187739836,0.0,0.0,0.0,22.984428569762304
2015-11-05,24.909109147981706,17.54237589239871,33.01512218264079,24.909109147981706,24.909109147981706,0.07770120753851296,0.07770120753851296,0.07770120753851296,-0.30328524800744994,-0.30328524800744994,-0.30328524800744994,0.3809864555459629,0.3809864555459629,0.3809864555459629,0.0,0.0,0.0,24.98681035552022
2015-11-06,24.913683153645458,19.886394433539508,35.27847721291379,24.913683153645458,24.913683153645458,2.3179344939060704,2.3179344939060704,2.3179344939060704,1.7503313120351602,1.7503313120351602,1.7503313120351602,0.5676031818709097,0.5676031818709097,0.5676031818709097,0.0,0.0,0.0,27.231617647551527
2015-11-07,24.918257159309213,21.72356920788446,37.26404095683927,24.918257159309213,24.918257159309213,4.1775077759891515,4.1775077759891515,4.1775077759891515,3.42832469986969,3.42832469986969,3.42832469986969,0.7491830761194617,0.7491830761194617,0.7491830761194617,0.0,0.0,0.0,29.095764935298366
2015-11-08,24.922831164972965,22.349543580219198,37.71765992029348,24.922831164972965,24.922831164972965,5.427091351578531,5.427091351578531,5.427091351578531,4.50600401954418,4.50600401954418,4.50600401954418,0.9210873320343498,0.9210873320343498,0.9210873320343498,0.0,0.0,0.0,30.349922516551494
2015-11-09,24.927405170636717,13.396034204830277,28.877131788717605,24.927405170636717,24.927405170636717,-4.176518902368168,-4.176518902368168,-4.176518902368168,-5.255168164750558,-5.255168164750558,-5.255168164750558,1.0786492623823905,1.0786492623823905,1.0786492623823905,0.0,0.0,0.0,20.750886268268548
2015-11-10,24.931979176300473,16.016667406628724,32.00715544003468,24.931979176300473,24.931979176300473,-0.7949788952473497,-0.7949788952473497,-0.7949788952473497,-2.0122537273642926,-2.0122537273642926,-2.0122537273642926,1.2172748321169427,1.2172748321169427,1.2172748321169427,0.0,0.0,0.0,24.137000281053123
2015-11-11,24.936553181964225,16.987279716028908,32.00997407274356,24.936553181964225,24.936553181964225,-0.781409043479532,-0.781409043479532,-0.781409043479532,-2.113952891329087,-2.113952891329087,-2.113952891329087,1.332543847849555,1.332543847849555,1.332543847849555,0.0,0.0,0.0,24.155144138484694
2015-11-12,24.94112718762798,18.036745580842823,34.16706989844503,24.94112718762798,24.94112718762798,1.1170241314788203,1.1170241314788203,1.1170241314788203,-0.30328524799628676,-0.30328524799628676,-0.30328524799628676,1.420309379475107,1.420309379475107,1.420309379475107,0.0,0.0,0.0,26.058151319106802
2015-11-13,24.945701183299366,19.532748294088012,35.9041476210518,24.945701183299366,24.945701183299366,3.227124312049387,3.227124312049387,3.227124312049387,1.7503313120271229,1.7503313120271229,1.7503313120271229,1.4767930000222638,1.4767930000222638,1.4767930000222638,0.0,0.0,0.0,28.172825495348754
2015-11-14,24.950275178970752,22.374640066562122,37.828034925720274,24.950275178970752,24.950275178970752,4.92699820157287,4.92699820157287,4.92699820157287,3.4283246998685435,3.4283246998685435,3.4283246998685435,1.4986735017043264,1.4986735017043264,1.4986735017043264,0.0,0.0,0.0,29.87727338054362
2015-11-15,24.95484917464214,22.79613606962163,39.01951213872337,24.95484917464214,24.95484917464214,5.98917089784222,5.98917089784222,5.98917089784222,4.506004019535853,4.506004019535853,4.506004019535853,1.4831668783063665,1.4831668783063665,1.4831668783063665,0.0,0.0,0.0,30.944020072484356
2015-11-16,24.959423170313524,13.709364449418127,28.47908687429888,24.959423170313524,24.959423170313524,-3.8270726110374937,-3.8270726110374937,-3.8270726110374937,-5.255168164746034,-5.255168164746034,-5.255168164746034,1.428095553708541,1.428095553708541,1.428095553708541,0.0,0.0,0.0,21.13235055927603
2015-11-17,24.96399716598491,16.77484194075674,32.431830325749814,24.96399716598491,24.96399716598491,-0.6803086483855929,-0.6803086483855929,-0.6803086483855929,-2.0122537273713115,-2.0122537273713115,-2.0122537273713115,1.3319450789857188,1.3319450789857188,1.3319450789857188,0.0,0.0,0.0,24.283688517599316
2015-11-18,24.9685711616563,15.570273006394114,31.62054320213567,24.9685711616563,24.9685711616563,-0.9200460809427202,-0.9200460809427202,-0.9200460809427202,-2.1139528913250962,-2.1139528913250962,-2.1139528913250962,1.1939068103823758,1.1939068103823758,1.1939068103823758,0.0,0.0,0.0,24.04852508071358
2015-11-19,24.973145157327682,18.08554070650139,33.88898408501956,24.973145157327682,24.973145157327682,0.7106201623538723,0.7106201623538723,0.7106201623538723,-0.30328524799954976,-0.30328524799954976,-0.30328524799954976,1.013905410353422,1.013905410353422,1.013905410353422,0.0,0.0,0.0,25.683765319681555
2015-11-20,24.97771915299907,19.494005496833203,35.05783912531688,24.97771915299907,24.97771915299907,2.542941687609205,2.542941687609205,2.542941687609205,1.750331312033052,1.750331312033052,1.750331312033052,0.7926103755761534,0.7926103755761534,0.7926103755761534,0.0,0.0,0.0,27.520660840608276
2015-11-21,24.982293148670458,21.31125264516254,36.40155922225651,24.982293148670458,24.982293148670458,3.959755880143892,3.959755880143892,3.959755880143892,3.4283246998745613,3.4283246998745613,3.4283246998745613,0.5314311802693312,0.5314311802693312,0.5314311802693312,0.0,0.0,0.0,28.94204902881435
2015-11-22,24.986867144341844,22.26583893190914,37.75502982346187,24.986867144341844,24.986867144341844,4.738500040076165,4.738500040076165,4.738500040076165,4.5060040195443865,4.5060040195443865,4.5060040195443865,0.232496020531778,0.232496020531778,0.232496020531778,0.0,0.0,0.0,29.72536718441801
2015-11-23,24.99144114001323,11.643348757389571,27.479857504388846,24.99144114001323,24.99144114001323,-5.356553619206752,-5.356553619206752,-5.356553619206752,-5.255168164749868,-5.255168164749868,-5.255168164749868,-0.10138545445688521,-0.10138545445688521,-0.10138545445688521,0.0,0.0,0.0,19.634887520806476
2015-11-24,24.996015135684615,14.335051933778658,30.461739290520217,24.996015135684615,24.996015135684615,-2.4790283732127865,-2.4790283732127865,-2.4790283732127865,-2.012253727363832,-2.012253727363832,-2.012253727363832,-0.46677464584895456,-0.46677464584895456,-0.46677464584895456,0.0,0.0,0.0,22.51698676247183
2015-11-25,25.000589131356,13.886611921192767,30.00223133791544,25.000589131356,25.000589131356,-2.9736234809402013,-2.9736234809402013,-2.9736234809402013,-2.113952891321105,-2.113952891321105,-2.113952891321105,-0.8596705896190966,-0.8596705896190966,-0.8596705896190966,0.0,0.0,0.0,22.0269656504158
2015-11-26,25.00516312702739,15.111119960002284,31.669673744288975,25.00516312702739,25.00516312702739,-1.5788743689197016,-1.5788743689197016,-1.5788743689197016,-0.30328524800292816,-0.30328524800292816,-0.30328524800292816,-1.2755891209167733,-1.2755891209167733,-1.2755891209167733,0.0,0.0,0.0,23.426288758107688
2015-11-27,25.009737122698773,16.991776705859557,32.97219900370958,25.009737122698773,25.009737122698773,0.04067850624723732,0.04067850624723732,0.04067850624723732,1.7503313120174435,1.7503313120174435,1.7503313120174435,-1.709652805770206,-1.709652805770206,-1.709652805770206,0.0,0.0,0.0,25.05041562894601
2015-11-28,25.014311118370163,18.55646091218429,34.557081634933404,25.014311118370163,25.014311118370163,1.2716351390630742,1.2716351390630742,1.2716351390630742,3.4283246998626757,3.4283246998626757,3.4283246998626757,-2.1566895607996015,-2.1566895607996015,-2.1566895607996015,0.0,0.0,0.0,26.28594625743324
2015-11-29,25.018885114041545,18.86085690193816,35.22006024286325,25.018885114041545,25.018885114041545,1.894666353225384,1.894666353225384,1.894666353225384,4.506004019541447,4.506004019541447,4.506004019541447,-2.611337666316062,-2.611337666316062,-2.611337666316062,0.0,0.0,0.0,26.913551467266927
2015-11-30,25.023459109712935,8.657186032147901,24.232009940883174,25.023459109712935,25.023459109712935,-8.32332288467489,-8.32332288467489,-8.32332288467489,-5.255168164751633,-5.255168164751633,-5.255168164751633,-3.0681547199232564,-3.0681547199232564,-3.0681547199232564,0.0,0.0,0.0,16.700136225038044
2015-12-01,25.02803310538432,11.389821520742743,27.198147631572432,25.02803310538432,25.02803310538432,-5.533981708205652,-5.533981708205652,-5.533981708205652,-2.012253727363604,-2.012253727363604,-2.012253727363604,-3.521727980842047,-3.521727980842047,-3.521727980842047,0.0,0.0,0.0,19.49405139717867
2015-12-02,25.032607101055707,10.899798184440225,26.608613304646127,25.032607101055707,25.032607101055707,-6.080736413433048,-6.080736413433048,-6.080736413433048,-2.1139528913325925,-2.1139528913325925,-2.1139528913325925,-3.9667835221004557,-3.9667835221004557,-3.9667835221004557,0.0,0.0,0.0,18.95187068762266
2015-12-03,25.037181096727092,12.857927414360468,27.963957259422788,25.037181096727092,25.037181096727092,-4.701576887451645,-4.701576887451645,-4.701576887451645,-0.3032852480061912,-0.3032852480061912,-0.3032852480061912,-4.398291639445453,-4.398291639445453,-4.398291639445453,0.0,0.0,0.0,20.33560420927545
2015-12-04,25.04175509239848,13.81306487122138,29.568001856116133,25.04175509239848,25.04175509239848,-3.0612347495120082,-3.0612347495120082,-3.0612347495120082,1.750331312009405,1.750331312009405,1.750331312009405,-4.811566061521413,-4.811566061521413,-4.811566061521413,0.0,0.0,0.0,21.98052034288647
2015-12-05,25.046329088069864,15.556565519565691,31.03959749682082,25.046329088069864,25.046329088069864,-1.7740299631737588,-1.7740299631737588,-1.7740299631737588,3.428324699872269,3.428324699872269,3.428324699872269,-5.202354663046028,-5.202354663046028,-5.202354663046028,0.0,0.0,0.0,23.272299124896104
2015-12-06,25.05090308374125,16.131445978126113,31.885934400111378,25.05090308374125,25.05090308374125,-1.0609155778773298,-1.0609155778773298,-1.0609155778773298,4.506004019555367,4.506004019555367,4.506004019555367,-5.566919597432697,-5.566919597432697,-5.566919597432697,0.0,0.0,0.0,23.98998750586392
2015-12-07,25.05547707941264,5.92536094598519,21.63144710373162,25.05547707941264,25.05547707941264,-11.157273196580206,-11.157273196580206,-11.157273196580206,-5.25516816474711,-5.25516816474711,-5.25516816474711,-5.902105031833097,-5.902105031833097,-5.902105031833097,0.0,0.0,0.0,13.898203882832433
2015-12-08,25.060051075084022,8.9697139912176,24.718195084893015,25.060051075084022,25.060051075084022,-8.21764470647625,-8.21764470647625,-8.21764470647625,-2.0122537273613013,-2.0122537273613013,-2.0122537273613013,-6.205390979114948,-6.205390979114948,-6.205390979114948,0.0,0.0,0.0,16.842406368607772
2015-12-09,25.06462507075541,8.456057777672715,24.101857099847106,25.06462507075541,25.06462507075541,-8.588884961032669,-8.588884961032669,-8.588884961032669,-2.113952891316573,-2.113952891316573,-2.113952891316573,-6.474932069716097,-6.474932069716097,-6.474932069716097,0.0,0.0,0.0,16.475740109722743
2015-12-10,25.069199066426794,9.94912379289674,26.32598757426748,25.069199066426794,25.069199066426794,-7.01286573053145,-7.01286573053145,-7.01286573053145,-0.30328524800945417,-0.30328524800945417,-0.30328524800945417,-6.709580482521996,-6.709580482521996,-6.709580482521996,0.0,0.0,0.0,18.056333335895346
2015-12-11,25.073773062098184,12.070296336785395,27.572453616789044,25.073773062098184,25.073773062098184,-5.158561336214365,-5.158561336214365,-5.158561336214365,1.7503313120293003,1.7503313120293003,1.7503313120293003,-6.908892648243666,-6.908892648243666,-6.908892648243666,0.0,0.0,0.0,19.915211725883818
2015-12-12,25.07834705776957,13.65211870827755,29.483994528295995,25.07834705776957,25.07834705776957,-3.644795041038399,-3.644795041038399,-3.644795041038399,3.428324699871123,3.428324699871123,3.428324699871123,-7.073119740909522,-7.073119740909522,-7.073119740909522,0.0,0.0,0.0,21.43355201673117
2015-12-13,25.082921053440955,14.4605763711306,30.50787807707289,25.082921053440955,25.082921053440955,-2.6971783531661484,-2.6971783531661484,-2.6971783531661484,4.506004019558514,4.506004019558514,4.506004019558514,-7.203182372724662,-7.203182372724662,-7.203182372724662,0.0,0.0,0.0,22.385742700274808
2015-12-14,25.08749504911234,4.434972858280965,20.1094304426085,25.08749504911234,25.08749504911234,-12.555798459050449,-12.555798459050449,-12.555798459050449,-5.255168164749909,-5.255168164749909,-5.255168164749909,-7.30063029430054,-7.30063029430054,-7.30063029430054,0.0,0.0,0.0,12.531696590061893
2015-12-15,25.09206904478373,7.918848137009147,23.684649739953603,25.09206904478373,25.09206904478373,-9.379841993628721,-9.379841993628721,-9.379841993628721,-2.0122537273538232,-2.0122537273538232,-2.0122537273538232,-7.3675882662748995,-7.3675882662748995,-7.3675882662748995,0.0,0.0,0.0,15.71222705115501
2015-12-16,25.096643040455113,7.859759569816892,23.733051813980286,25.096643040455113,25.096643040455113,-9.520642491598961,-9.520642491598961,-9.520642491598961,-2.113952891324611,-2.113952891324611,-2.113952891324611,-7.40668960027435,-7.40668960027435,-7.40668960027435,0.0,0.0,0.0,15.576000548856152
2015-12-17,25.101217036126503,10.027394845329821,25.24173563488848,25.101217036126503,25.101217036126503,-7.724284406613667,-7.724284406613667,-7.724284406613667,-0.30328524801271717,-0.30328524801271717,-0.30328524801271717,-7.420999158600949,-7.420999158600949,-7.420999158600949,0.0,0.0,0.0,17.376932629512837
2015-12-18,25.105791029676666,11.781869524337251,27.526283100622372,25.105791029676666,25.105791029676666,-5.6635965336528855,-5.6635965336528855,-5.6635965336528855,1.750331312013692,1.750331312013692,1.750331312013692,-7.413927845666578,-7.413927845666578,-7.413927845666578,0.0,0.0,0.0,19.44219449602378
2015-12-19,25.11036502322683,13.619775034525205,28.46706655211122,25.11036502322683,25.11036502322683,-3.960816114100569,-3.960816114100569,-3.960816114100569,3.4283246998771397,3.4283246998771397,3.4283246998771397,-7.389140813977709,-7.389140813977709,-7.389140813977709,0.0,0.0,0.0,21.14954890912626
2015-12-20,25.114939016776997,14.445753699183783,30.139654059310534,25.114939016776997,25.114939016776997,-2.8444577192960896,-2.8444577192960896,-2.8444577192960896,4.506004019555573,4.506004019555573,4.506004019555573,-7.350461738851663,-7.350461738851663,-7.350461738851663,0.0,0.0,0.0,22.270481297480906
2015-12-21,25.11951301032716,4.947540274396512,20.750853411131853,25.11951301032716,25.11951301032716,-12.556943750713222,-12.556943750713222,-12.556943750713222,-5.255168164752709,-5.255168164752709,-5.255168164752709,-7.301775585960513,-7.301775585960513,-7.301775585960513,0.0,0.0,0.0,12.562569259613939
2015-12-22,25.124087003877328,8.051602708179509,23.533253161658553,25.124087003877328,25.124087003877328,-9.259186030287422,-9.259186030287422,-9.259186030287422,-2.012253727360842,-2.012253727360842,-2.012253727360842,-7.24693230292658,-7.24693230292658,-7.24693230292658,0.0,0.0,0.0,15.864900973589906
2015-12-23,25.12866099742749,8.32876892000954,23.997979817492038,25.12866099742749,25.12866099742749,-9.303606702073052,-9.303606702073052,-9.303606702073052,-2.1139528913154897,-2.1139528913154897,-2.1139528913154897,-7.189653810757563,-7.189653810757563,-7.189653810757563,0.0,0.0,0.0,15.82505429535444
2015-12-24,25.133234990977655,9.59321984228491,25.761883472029076,25.133234990977655,25.133234990977655,-7.436731802910701,-7.436731802910701,-7.436731802910701,-0.3032852480016118,-0.3032852480016118,-0.3032852480016118,-7.13344655490909,-7.13344655490909,-7.13344655490909,0.0,0.0,0.0,17.696503188066956
2015-12-25,25.13780898452782,12.821835169661197,28.167944191421622,25.13780898452782,25.13780898452782,-5.331190390673379,-5.331190390673379,-5.331190390673379,1.7503313120196204,1.7503313120196204,1.7503313120196204,-7.081521702692999,-7.081521702692999,-7.081521702692999,0.0,0.0,0.0,19.806618593854438
